# time RePsi4 ImPsi4 AbsPsi4
1.401750000000000114e+02 6.230379274641478892e-06 5.757648411579646177e-22 6.230379274641478892e-06
1.402874999999999943e+02 6.288200512763248204e-06 6.882392002146349260e-22 6.288200512763248204e-06
1.404000000000000057e+02 6.345140174733898854e-06 7.053700106413473163e-22 6.345140174733898854e-06
1.405124999999999886e+02 6.400741236339109274e-06 7.947128786153395168e-22 6.400741236339109274e-06
1.406250000000000000e+02 6.455187729379469386e-06 5.680265408030031574e-22 6.455187729379469386e-06
1.407375000000000114e+02 6.508408510005888546e-06 5.593364995568001885e-22 6.508408510005888546e-06
1.408499999999999943e+02 6.561037058135624283e-06 3.621160296639788500e-22 6.561037058135624283e-06
1.409625000000000057e+02 6.612017257775765070e-06 4.374287009948246458e-22 6.612017257775765070e-06
1.410749999999999886e+02 6.661727699810302099e-06 4.853006109474136695e-22 6.661727699810302099e-06
1.411875000000000000e+02 6.710158804679709844e-06 4.603391882368159604e-22 6.710158804679709844e-06
1.413000000000000114e+02 6.758261531422682626e-06 4.659549266144511815e-22 6.758261531422682626e-06
1.414124999999999943e+02 6.804432319359128045e-06 5.372070867238396567e-22 6.804432319359128045e-06
1.415250000000000057e+02 6.849226791017009150e-06 3.492293609818630240e-22 6.849226791017009150e-06
1.416374999999999886e+02 6.892693774916091286e-06 3.275694162120585383e-22 6.892693774916091286e-06
1.417500000000000000e+02 6.936051561345054447e-06 4.976365834186785968e-22 6.936051561345054447e-06
1.418625000000000114e+02 6.977232667061483477e-06 6.283414327077358056e-22 6.977232667061483477e-06
1.419749999999999943e+02 7.016941514432152959e-06 7.544343997334066001e-22 7.016941514432152959e-06
1.420875000000000057e+02 7.055281060042800929e-06 6.241499206771283208e-22 7.055281060042800929e-06
1.421999999999999886e+02 7.093671743275143448e-06 5.489794715437728942e-22 7.093671743275143448e-06
1.423125000000000000e+02 7.129690018570092672e-06 4.198845463271079145e-22 7.129690018570092672e-06
1.424250000000000114e+02 7.164152693464155606e-06 4.872159966882034452e-22 7.164152693464155606e-06
1.425374999999999943e+02 7.197212467329349181e-06 5.812041785370028750e-22 7.197212467329349181e-06
1.426500000000000057e+02 7.230416084664653788e-06 4.437307982988996392e-22 7.230416084664653788e-06
1.427624999999999886e+02 7.261108234903308798e-06 5.217387573379566971e-22 7.261108234903308798e-06
1.428750000000000000e+02 7.290176189498882939e-06 4.778386926133826654e-22 7.290176189498882939e-06
1.429875000000000114e+02 7.317818197737020621e-06 2.774728884637999973e-22 7.317818197737020621e-06
1.430999999999999943e+02 7.345625705877298272e-06 2.524574761713977497e-22 7.345625705877298272e-06
1.432125000000000057e+02 7.370844603649619981e-06 4.151002973477051525e-22 7.370844603649619981e-06
1.433249999999999886e+02 7.394387835768330784e-06 5.108495035192863893e-22 7.394387835768330784e-06
1.434375000000000000e+02 7.416494747114840470e-06 3.099953569313595530e-22 7.416494747114840470e-06
1.435500000000000114e+02 7.438719512873148751e-06 4.356022350830204200e-22 7.438719512873148751e-06
1.436624999999999943e+02 7.458343122038012043e-06 4.180043740768185855e-22 7.458343122038012043e-06
1.437750000000000057e+02 7.476259168321473572e-06 3.759952850908944952e-22 7.476259168321473572e-06
1.438874999999999886e+02 7.492742418426192874e-06 4.153896946313325824e-22 7.492742418426192874e-06
1.440000000000000000e+02 7.509233137501741091e-06 3.842826936367845714e-22 7.509233137501741091e-06
1.441125000000000114e+02 7.523174439470262053e-06 5.555010576560046062e-22 7.523174439470262053e-06
1.442249999999999943e+02 7.535397963597122877e-06 4.769689591759090908e-22 7.535397963597122877e-06
1.443375000000000057e+02 7.546205962012631044e-06 4.994548755164380701e-22 7.546205962012631044e-06
1.444499999999999886e+02 7.556859093945015354e-06 4.050394327285299503e-22 7.556859093945015354e-06
1.445625000000000000e+02 7.565075119577913485e-06 3.432419562924008592e-22 7.565075119577913485e-06
1.446750000000000114e+02 7.571586133152761599e-06 4.158018987889552120e-22 7.571586133152761599e-06
1.447874999999999943e+02 7.576710939415455896e-06 4.027319562013563144e-22 7.576710939415455896e-06
1.449000000000000057e+02 7.581480761938136580e-06 3.015503598509526848e-22 7.581480761938136580e-06
1.450124999999999886e+02 7.583978977373516980e-06 2.454920555164233330e-22 7.583978977373516980e-06
1.451250000000000000e+02 7.584807928373918204e-06 4.407852720829240761e-22 7.584807928373918204e-06
1.452375000000000114e+02 7.584289007884482813e-06 4.276101672871338316e-22 7.584289007884482813e-06
1.453499999999999943e+02 7.583193543695284095e-06 3.349128939529919515e-22 7.583193543695284095e-06
1.454625000000000057e+02 7.580034337035266849e-06 2.788777691373292021e-22 7.580034337035266849e-06
1.455749999999999886e+02 7.575263050201257283e-06 5.138200480140386778e-22 7.575263050201257283e-06
1.456875000000000000e+02 7.569187424787663988e-06 3.255646385700841224e-22 7.569187424787663988e-06
1.458000000000000114e+02 7.562309281856746401e-06 3.450934822729797837e-22 7.562309281856746401e-06
1.459124999999999943e+02 7.553604232972325300e-06 4.290728543622810028e-22 7.553604232972325300e-06
1.460250000000000057e+02 7.543362677029639046e-06 3.780559715590240913e-22 7.543362677029639046e-06
1.461374999999999886e+02 7.531861672134576307e-06 3.687432283877131906e-22 7.531861672134576307e-06
1.462500000000000000e+02 7.519343847907792814e-06 6.600003959952950645e-23 7.519343847907792814e-06
1.463625000000000114e+02 7.505250380084147592e-06 1.299093906079519543e-22 7.505250380084147592e-06
1.464749999999999943e+02 7.489710221055479140e-06 1.395512779942801164e-22 7.489710221055479140e-06
1.465875000000000057e+02 7.472953778451831201e-06 1.852318690406824759e-22 7.472953778451831201e-06
1.466999999999999886e+02 7.454991474495731936e-06 9.978314824100435689e-23 7.454991474495731936e-06
1.468125000000000000e+02 7.435705429547635512e-06 2.280094482290304549e-22 7.435705429547635512e-06
1.469250000000000114e+02 7.415072236092331709e-06 2.062661184833031688e-22 7.415072236092331709e-06
1.470374999999999943e+02 7.393262539349917531e-06 2.867029864969296709e-22 7.393262539349917531e-06
1.471500000000000057e+02 7.370093176735490336e-06 1.553937609707573637e-22 7.370093176735490336e-06
1.472624999999999886e+02 7.345841318402746587e-06 2.389029058119396437e-22 7.345841318402746587e-06
1.473750000000000000e+02 7.320347467414473924e-06 2.555469642870008591e-22 7.320347467414473924e-06
1.474875000000000114e+02 7.293713616587726929e-06 3.139150234774813709e-22 7.293713616587726929e-06
1.475999999999999943e+02 7.265607449684897890e-06 1.264291691070097099e-22 7.265607449684897890e-06
1.477125000000000057e+02 7.236641727737201307e-06 1.019283681361117057e-22 7.236641727737201307e-06
1.478249999999999886e+02 7.206541696306838540e-06 -8.932410852129831714e-24 7.206541696306838540e-06
1.479375000000000000e+02 7.175336732628885103e-06 1.411268909305722939e-22 7.175336732628885103e-06
1.480500000000000114e+02 7.142590157311472434e-06 5.628633532782400140e-23 7.142590157311472434e-06
1.481624999999999943e+02 7.109184970528236804e-06 8.064219001247597837e-24 7.109184970528236804e-06
1.482750000000000057e+02 7.074753940974997395e-06 -3.635271680027576524e-23 7.074753940974997395e-06
1.483874999999999886e+02 7.039254815210573007e-06 -9.017234023093430454e-23 7.039254815210573007e-06
1.485000000000000000e+02 7.002187704131845686e-06 -7.517321036877602746e-23 7.002187704131845686e-06
1.486125000000000114e+02 6.964640441802407697e-06 -2.984298666524211753e-23 6.964640441802407697e-06
1.487249999999999943e+02 6.926176053453928472e-06 -1.145056840366869651e-22 6.926176053453928472e-06
1.488375000000000057e+02 6.886686115306438087e-06 2.238938454080447002e-23 6.886686115306438087e-06
1.489499999999999886e+02 6.845643131503749144e-06 -1.119093302791938191e-22 6.845643131503749144e-06
1.490625000000000000e+02 6.804277174203755269e-06 -2.041101755842756792e-22 6.804277174203755269e-06
1.491750000000000114e+02 6.762103217306443118e-06 -2.177516691394835794e-22 6.762103217306443118e-06
1.492874999999999943e+02 6.718955894241136570e-06 -1.405770459974575093e-22 6.718955894241136570e-06
1.494000000000000057e+02 6.674310319826312450e-06 -1.122577164666035650e-23 6.674310319826312450e-06
1.495124999999999886e+02 6.629478809375399400e-06 3.076823579333448094e-23 6.629478809375399400e-06
1.496250000000000000e+02 6.583948988216747273e-06 -7.488267392075987076e-23 6.583948988216747273e-06
1.497375000000000114e+02 6.537510797962806019e-06 -1.724384833728943805e-22 6.537510797962806019e-06
1.498499999999999943e+02 6.489668402647156290e-06 -2.911953803217141081e-22 6.489668402647156290e-06
1.499625000000000057e+02 6.441756800699698222e-06 -1.219674584273916922e-22 6.441756800699698222e-06
1.500749999999999886e+02 6.393256689545233588e-06 1.139527930770544420e-22 6.393256689545233588e-06
1.501875000000000000e+02 6.343927897684612074e-06 1.107624393841610625e-23 6.343927897684612074e-06
1.503000000000000114e+02 6.293328284551443074e-06 -1.483524868261585343e-22 6.293328284551443074e-06
1.504124999999999943e+02 6.242753951023340951e-06 -3.639259745965909151e-22 6.242753951023340951e-06
1.505250000000000057e+02 6.191699631398007634e-06 -2.618551613829997821e-22 6.191699631398007634e-06
1.506374999999999886e+02 6.139911274942715796e-06 -1.033183468059251018e-22 6.139911274942715796e-06
1.507500000000000000e+02 6.087024541981431131e-06 -4.224863544532232443e-22 6.087024541981431131e-06
1.508625000000000114e+02 6.034232236041497217e-06 -2.854205598040796396e-22 6.034232236041497217e-06
1.509749999999999943e+02 5.981064919010175949e-06 -3.721340997774687447e-22 5.981064919010175949e-06
1.510875000000000057e+02 5.927271786480169342e-06 -5.880153105195213890e-22 5.927271786480169342e-06
1.511999999999999886e+02 5.872589599445537180e-06 -2.093268055514256220e-22 5.872589599445537180e-06
1.513125000000000000e+02 5.818042952053119962e-06 -2.566521518596282760e-22 5.818042952053119962e-06
1.514250000000000114e+02 5.763220101814702661e-06 -2.581201880545138758e-22 5.763220101814702661e-06
1.515374999999999943e+02 5.707890508888412938e-06 -6.213082813005175181e-22 5.707890508888412938e-06
1.516500000000000057e+02 5.651912590496311520e-06 -4.308159244637185004e-22 5.651912590496311520e-06
1.517624999999999886e+02 5.596082697335779851e-06 -5.188927965660016870e-22 5.596082697335779851e-06
1.518750000000000000e+02 5.540066955579432577e-06 -3.729166561836493274e-22 5.540066955579432577e-06
1.519875000000000114e+02 5.483670825248555098e-06 -2.287182065943750205e-22 5.483670825248555098e-06
1.520999999999999943e+02 5.426889024428548351e-06 -6.048552309761168199e-22 5.426889024428548351e-06
1.522125000000000057e+02 5.370241995339121322e-06 -3.907352179079486852e-22 5.370241995339121322e-06
1.523249999999999886e+02 5.313489745709724245e-06 -6.007212034093652739e-22 5.313489745709724245e-06
1.524375000000000000e+02 5.256486927376280091e-06 -5.052447651977800762e-22 5.256486927376280091e-06
1.525500000000000114e+02 5.199369856085978566e-06 -4.608616823901570214e-22 5.199369856085978566e-06
1.526624999999999943e+02 5.142355599125054748e-06 -4.805068199184775258e-22 5.142355599125054748e-06
1.527750000000000057e+02 5.085307310904032212e-06 -7.906457115628187481e-22 5.085307310904032212e-06
1.528874999999999886e+02 5.028138304475426266e-06 -6.232564009919289903e-22 5.028138304475426266e-06
1.530000000000000000e+02 4.971119865339805155e-06 -3.748302047123067177e-22 4.971119865339805155e-06
1.531125000000000114e+02 4.914164137030346786e-06 -5.173673068628142411e-22 4.914164137030346786e-06
1.532249999999999943e+02 4.857238056070297632e-06 -3.777831664523631506e-22 4.857238056070297632e-06
1.533375000000000057e+02 4.800318529235074722e-06 -5.952441010282847164e-22 4.800318529235074722e-06
1.534499999999999886e+02 4.743792476054526506e-06 -4.622014882979791893e-22 4.743792476054526506e-06
1.535625000000000000e+02 4.687293435952637633e-06 -4.974045405855801140e-22 4.687293435952637633e-06
1.536750000000000114e+02 4.630883497245855289e-06 -4.474011673861000025e-22 4.630883497245855289e-06
1.537874999999999943e+02 4.574603226962095442e-06 -5.013088036480105603e-22 4.574603226962095442e-06
1.539000000000000057e+02 4.518924705537513757e-06 -3.844210773455737042e-22 4.518924705537513757e-06
1.540124999999999886e+02 4.463254264492743003e-06 -6.175992611085404215e-22 4.463254264492743003e-06
1.541250000000000000e+02 4.407732193812266008e-06 -5.856683347053902162e-22 4.407732193812266008e-06
1.542375000000000114e+02 4.352458144308480124e-06 -3.881853717748481629e-22 4.352458144308480124e-06
1.543499999999999943e+02 4.297951671503619422e-06 -2.788981007452239345e-22 4.297951671503619422e-06
1.544625000000000057e+02 4.243460870466756494e-06 -2.794062175914902017e-22 4.243460870466756494e-06
1.545749999999999886e+02 4.189181467767457017e-06 -5.507610193988845636e-22 4.189181467767457017e-06
1.546875000000000000e+02 4.135263703177728872e-06 -7.322183167663506032e-22 4.135263703177728872e-06
1.548000000000000114e+02 4.082235455241103728e-06 -7.549983356347213386e-22 4.082235455241103728e-06
1.549124999999999943e+02 4.029262198236287459e-06 -9.612740627219991932e-22 4.029262198236287459e-06
1.550250000000000057e+02 3.976570164634332755e-06 -6.990816096221582537e-22 3.976570164634332755e-06
1.551374999999999886e+02 3.924348875637083345e-06 -6.071384631133648244e-22 3.924348875637083345e-06
1.552500000000000000e+02 3.873100504805958998e-06 -8.198620092275923254e-22 3.873100504805958998e-06
1.553625000000000114e+02 3.821977633395385311e-06 -9.662569658739107584e-22 3.821977633395385311e-06
1.554749999999999943e+02 3.771214080866207479e-06 -5.393640759205938185e-22 3.771214080866207479e-06
1.555875000000000057e+02 3.721025819816493375e-06 -6.412797646617698634e-22 3.721025819816493375e-06
1.556999999999999886e+02 3.671866633516657837e-06 -7.455525826388030172e-22 3.671866633516657837e-06
1.558125000000000000e+02 3.622928413348748151e-06 -6.880752509425472481e-22 3.622928413348748151e-06
1.559250000000000114e+02 3.574435533548489481e-06 -6.767426950166637265e-22 3.574435533548489481e-06
1.560374999999999943e+02 3.526617322328616791e-06 -7.352007977227414806e-22 3.526617322328616791e-06
1.561500000000000057e+02 3.479872412790539032e-06 -7.565563658163177076e-22 3.479872412790539032e-06
1.562624999999999886e+02 3.433458088583668633e-06 -8.034012819257892484e-22 3.433458088583668633e-06
1.563750000000000000e+02 3.387580999771816184e-06 -5.259949417120686254e-22 3.387580999771816184e-06
1.564875000000000114e+02 3.342471565260516687e-06 -6.614363374717499046e-22 3.342471565260516687e-06
1.565999999999999943e+02 3.298484321092907270e-06 -3.647790106082141984e-22 3.298484321092907270e-06
1.567125000000000057e+02 3.254938175617274889e-06 -6.351127248922023277e-22 3.254938175617274889e-06
1.568249999999999886e+02 3.212023762970711113e-06 -6.140363511316413566e-22 3.212023762970711113e-06
1.569375000000000000e+02 3.169961995337273725e-06 -8.058099707324584775e-22 3.169961995337273725e-06
1.570500000000000114e+02 3.129090772573072652e-06 -3.708185134951289717e-22 3.129090772573072652e-06
1.571624999999999943e+02 3.088758921926255445e-06 -3.974170609234555944e-22 3.088758921926255445e-06
1.572750000000000057e+02 3.049152125947812334e-06 -6.543132911355938880e-22 3.049152125947812334e-06
1.573874999999999886e+02 3.010473398399696294e-06 -4.841962266714136547e-22 3.010473398399696294e-06
1.575000000000000000e+02 2.973083165737818833e-06 -7.949990035099602406e-22 2.973083165737818833e-06
1.576125000000000114e+02 2.936307953195632529e-06 -5.493728732978704580e-22 2.936307953195632529e-06
1.577249999999999943e+02 2.900346424018102629e-06 -4.236328738816074649e-22 2.900346424018102629e-06
1.578375000000000057e+02 2.865377793331026340e-06 -8.795671502371394119e-23 2.865377793331026340e-06
1.579499999999999886e+02 2.831828576767199287e-06 -1.349552449745632604e-22 2.831828576767199287e-06
1.580625000000000000e+02 2.798941758569105416e-06 -1.687414491714422988e-22 2.798941758569105416e-06
1.581750000000000114e+02 2.766949950282819922e-06 -1.845738530195234842e-22 2.766949950282819922e-06
1.582874999999999943e+02 2.736005221991489680e-06 -3.884820745692294709e-22 2.736005221991489680e-06
1.584000000000000057e+02 2.706639512587966040e-06 -2.512925319972477260e-22 2.706639512587966040e-06
1.585124999999999886e+02 2.677955436546993278e-06 -3.591345996486476928e-22 2.677955436546993278e-06
1.586250000000000000e+02 2.650239071274388712e-06 -1.626785934145582911e-22 2.650239071274388712e-06
1.587375000000000114e+02 2.623614447048462312e-06 -3.039927035359763153e-23 2.623614447048462312e-06
1.588499999999999943e+02 2.598745653441693914e-06 1.101711883019597528e-22 2.598745653441693914e-06
1.589625000000000057e+02 2.574555307021528258e-06 1.408274145185488256e-22 2.574555307021528258e-06
1.590749999999999886e+02 2.551396743244876782e-06 -1.641124794422248003e-23 2.551396743244876782e-06
1.591875000000000000e+02 2.529367260041643220e-06 2.792124110587443464e-23 2.529367260041643220e-06
1.593000000000000114e+02 2.509270589137580797e-06 -1.317534748733392000e-22 2.509270589137580797e-06
1.594124999999999943e+02 2.489836970509509303e-06 -1.976172605061976316e-22 2.489836970509509303e-06
1.595250000000000057e+02 2.471491711526706762e-06 3.999737420428885715e-23 2.471491711526706762e-06
1.596374999999999886e+02 2.454308417022738904e-06 2.380643817640512175e-22 2.454308417022738904e-06
1.597500000000000000e+02 2.439215031806130866e-06 2.883410801235001661e-23 2.439215031806130866e-06
1.598625000000000114e+02 2.424769868076052148e-06 3.609104578729264786e-22 2.424769868076052148e-06
1.599749999999999943e+02 2.411463955957466478e-06 3.721972986366008037e-22 2.411463955957466478e-06
1.600875000000000057e+02 2.399351324207359052e-06 1.525358451638313316e-23 2.399351324207359052e-06
1.601999999999999886e+02 2.389445517970886306e-06 -3.256264258559518765e-23 2.389445517970886306e-06
1.603125000000000000e+02 2.380186840488581950e-06 3.359002770691573332e-22 2.380186840488581950e-06
1.604250000000000114e+02 2.372114613133835529e-06 2.384935743297320735e-22 2.372114613133835529e-06
1.605374999999999943e+02 2.365267553799487262e-06 2.367410194465361197e-22 2.365267553799487262e-06
1.606500000000000057e+02 2.360686135442121030e-06 -1.421443876097096788e-22 2.360686135442121030e-06
1.607624999999999886e+02 2.356776063605318249e-06 -5.899029059116699695e-23 2.356776063605318249e-06
1.608750000000000000e+02 2.354097645879822304e-06 3.457490218498154179e-23 2.354097645879822304e-06
1.609875000000000114e+02 2.352677605267445904e-06 2.258808700397760448e-22 2.352677605267445904e-06
1.610999999999999943e+02 2.353510464358607755e-06 3.721071065343441425e-22 2.353510464358607755e-06
1.612125000000000057e+02 2.355072592422360072e-06 4.137533964268965699e-22 2.355072592422360072e-06
1.613249999999999886e+02 2.357910635638310949e-06 3.546706354046954346e-22 2.357910635638310949e-06
1.614375000000000000e+02 2.362040570781641153e-06 4.648563851992764940e-22 2.362040570781641153e-06
1.615500000000000114e+02 2.368331523129845437e-06 5.472013535640490117e-22 2.368331523129845437e-06
1.616624999999999943e+02 2.375447487847347774e-06 8.243134426632684595e-22 2.375447487847347774e-06
1.617750000000000057e+02 2.383882827274644312e-06 7.096351752216867333e-22 2.383882827274644312e-06
1.618874999999999886e+02 2.393641084673872943e-06 6.949797263027238465e-22 2.393641084673872943e-06
1.620000000000000000e+02 2.405388334700509919e-06 4.710064613252291811e-22 2.405388334700509919e-06
1.621125000000000114e+02 2.418093455390447310e-06 7.386688103531696050e-22 2.418093455390447310e-06
1.622249999999999943e+02 2.432159714218268913e-06 7.393112000106482140e-22 2.432159714218268913e-06
1.623375000000000057e+02 2.447573232368337747e-06 5.880559242064243809e-22 2.447573232368337747e-06
1.624499999999999886e+02 2.464729273475278318e-06 8.769500686406597022e-22 2.464729273475278318e-06
1.625625000000000000e+02 2.483007497897573891e-06 9.018272891487078529e-22 2.483007497897573891e-06
1.626750000000000114e+02 2.502684940139255804e-06 6.928244148969988174e-22 2.502684940139255804e-06
1.627874999999999943e+02 2.523722374349767993e-06 8.015420418211429963e-22 2.523722374349767993e-06
1.629000000000000057e+02 2.546193375402088736e-06 6.974574707593499116e-22 2.546193375402088736e-06
1.630124999999999886e+02 2.569971990439130886e-06 8.344579739539082541e-22 2.569971990439130886e-06
1.631250000000000000e+02 2.595181191739664964e-06 1.035907569197164483e-21 2.595181191739664964e-06
1.632375000000000114e+02 2.621746661652794309e-06 1.057885814451405406e-21 2.621746661652794309e-06
1.633499999999999943e+02 2.649391533210085861e-06 1.158795682948428742e-21 2.649391533210085861e-06
1.634625000000000057e+02 2.678536292097873596e-06 1.197677084665061915e-21 2.678536292097873596e-06
1.635749999999999886e+02 2.709132398787821986e-06 1.156814936103057019e-21 2.709132398787821986e-06
1.636875000000000000e+02 2.741060608393726051e-06 1.231422105592843569e-21 2.741060608393726051e-06
1.638000000000000114e+02 2.773690033447316370e-06 1.236381730168115632e-21 2.773690033447316370e-06
1.639124999999999943e+02 2.808001378053818535e-06 1.202904474782796900e-21 2.808001378053818535e-06
1.640250000000000057e+02 2.843769735480639738e-06 1.328815868910679302e-21 2.843769735480639738e-06
1.641374999999999886e+02 2.880823052646778891e-06 1.253932291087741416e-21 2.880823052646778891e-06
1.642500000000000000e+02 2.918198653198024394e-06 1.438303942428262772e-21 2.918198653198024394e-06
1.643625000000000114e+02 2.957409515196570669e-06 1.163084203494292751e-21 2.957409515196570669e-06
1.644749999999999943e+02 2.998063242264335691e-06 1.205080736907497575e-21 2.998063242264335691e-06
1.645875000000000057e+02 3.039930987880510830e-06 1.197578299301003312e-21 3.039930987880510830e-06
1.646999999999999886e+02 3.081764596978983083e-06 1.178367171022572507e-21 3.081764596978983083e-06
1.648125000000000000e+02 3.125540073578500601e-06 1.262585340446864216e-21 3.125540073578500601e-06
1.649250000000000114e+02 3.170719982333478400e-06 1.189749744932677099e-21 3.170719982333478400e-06
1.650374999999999943e+02 3.217020026675713207e-06 1.253705454978832799e-21 3.217020026675713207e-06
1.651500000000000057e+02 3.262973185154988356e-06 1.208138520344650805e-21 3.262973185154988356e-06
1.652624999999999886e+02 3.310912140472344032e-06 1.573444803095972410e-21 3.310912140472344032e-06
1.653750000000000000e+02 3.360189023138622577e-06 1.495857288583023991e-21 3.360189023138622577e-06
1.654875000000000114e+02 3.410471425647275685e-06 1.533740751339563488e-21 3.410471425647275685e-06
1.655999999999999943e+02 3.460155090302288125e-06 1.602802041398299008e-21 3.460155090302288125e-06
1.657125000000000057e+02 3.511793471308370941e-06 1.513654881015015229e-21 3.511793471308370941e-06
1.658249999999999886e+02 3.564672497505216628e-06 1.400626228857218540e-21 3.564672497505216628e-06
1.659375000000000000e+02 3.618424762047370517e-06 1.441993962101168957e-21 3.618424762047370517e-06
1.660500000000000114e+02 3.671399307928959920e-06 1.201151802268495620e-21 3.671399307928959920e-06
1.661624999999999943e+02 3.726214784640921722e-06 1.308522039174077154e-21 3.726214784640921722e-06
1.662750000000000057e+02 3.782141474945076228e-06 9.942348123059062297e-22 3.782141474945076228e-06
1.663874999999999886e+02 3.838794837022834528e-06 1.479485830907967062e-21 3.838794837022834528e-06
1.665000000000000000e+02 3.894570381553369984e-06 1.475447726864303034e-21 3.894570381553369984e-06
1.666125000000000114e+02 3.951987861852373844e-06 1.376312670293831788e-21 3.951987861852373844e-06
1.667249999999999943e+02 4.010355068982857038e-06 1.479532113717648385e-21 4.010355068982857038e-06
1.668375000000000057e+02 4.069291332875803744e-06 1.434786632981286779e-21 4.069291332875803744e-06
1.669499999999999886e+02 4.127328519427556048e-06 1.309281044594742775e-21 4.127328519427556048e-06
1.670625000000000000e+02 4.186726110489222653e-06 1.225740438076209886e-21 4.186726110489222653e-06
1.671750000000000114e+02 4.246881425820009853e-06 1.572462348104010624e-21 4.246881425820009853e-06
1.672874999999999943e+02 4.307439914837093216e-06 1.608470470772246635e-21 4.307439914837093216e-06
1.674000000000000057e+02 4.367151169828417372e-06 1.276357760517892594e-21 4.367151169828417372e-06
1.675124999999999886e+02 4.427866288826694937e-06 1.294701319152077168e-21 4.427866288826694937e-06
1.676250000000000000e+02 4.489119509168910518e-06 1.659630027724082841e-21 4.489119509168910518e-06
1.677375000000000114e+02 4.550603968847686955e-06 1.509364605289237091e-21 4.550603968847686955e-06
1.678499999999999943e+02 4.611355371534812802e-06 1.617942000458015777e-21 4.611355371534812802e-06
1.679625000000000057e+02 4.672690960615025107e-06 1.124206172837494843e-21 4.672690960615025107e-06
1.680749999999999886e+02 4.734321550344378360e-06 1.471875686546739230e-21 4.734321550344378360e-06
1.681875000000000000e+02 4.796007135143970673e-06 1.316904215053111320e-21 4.796007135143970673e-06
1.683000000000000114e+02 4.857121198733573384e-06 1.293086844613240794e-21 4.857121198733573384e-06
1.684124999999999943e+02 4.918352245383899561e-06 1.527143026946610237e-21 4.918352245383899561e-06
1.685250000000000057e+02 4.979616999655098753e-06 1.239733863777543078e-21 4.979616999655098753e-06
1.686374999999999886e+02 5.040757676931222386e-06 1.187077079543359759e-21 5.040757676931222386e-06
1.687500000000000000e+02 5.101517475904749094e-06 1.219625377325211754e-21 5.101517475904749094e-06
1.688625000000000114e+02 5.161898213125162514e-06 1.069477220720187739e-21 5.161898213125162514e-06
1.689749999999999943e+02 5.222039478230645794e-06 8.199713132889144619e-22 5.222039478230645794e-06
1.690875000000000057e+02 5.281876255244053207e-06 6.923119085531694425e-22 5.281876255244053207e-06
1.691999999999999886e+02 5.341531418968892039e-06 1.067792805202548776e-21 5.341531418968892039e-06
1.693125000000000000e+02 5.400303676994735148e-06 1.104362477098882959e-21 5.400303676994735148e-06
1.694250000000000114e+02 5.458558601630982574e-06 1.210272107142549283e-21 5.458558601630982574e-06
1.695374999999999943e+02 5.516329030857256297e-06 1.190289430252955350e-21 5.516329030857256297e-06
1.696500000000000057e+02 5.574104255038566681e-06 7.234982238682837929e-22 5.574104255038566681e-06
1.697624999999999886e+02 5.630507372442200095e-06 9.201384032667012569e-22 5.630507372442200095e-06
1.698750000000000000e+02 5.686118506603388656e-06 1.062319776572380155e-21 5.686118506603388656e-06
1.699875000000000114e+02 5.741067679554029998e-06 1.111994760872361601e-21 5.741067679554029998e-06
1.700999999999999943e+02 5.796174176910105570e-06 1.206639014733526121e-21 5.796174176910105570e-06
1.702125000000000057e+02 5.849456638441506716e-06 1.238309109638318876e-21 5.849456638441506716e-06
1.703249999999999886e+02 5.901683937203200065e-06 1.654215427702168433e-21 5.901683937203200065e-06
1.704375000000000000e+02 5.953076890744766042e-06 1.254383945003435156e-21 5.953076890744766042e-06
1.705500000000000114e+02 6.004726920825142764e-06 1.139139215687328943e-21 6.004726920825142764e-06
1.706624999999999943e+02 6.054159551711950577e-06 1.001476746542915879e-21 6.054159551711950577e-06
1.707750000000000057e+02 6.102293468862955921e-06 6.740785238313754760e-22 6.102293468862955921e-06
1.708874999999999886e+02 6.149428549130975069e-06 9.511588649143695693e-22 6.149428549130975069e-06
1.710000000000000000e+02 6.196852673251658221e-06 1.065264689868385661e-21 6.196852673251658221e-06
1.711125000000000114e+02 6.241742797906446400e-06 8.930661368037596994e-22 6.241742797906446400e-06
1.712249999999999943e+02 6.285117755581222471e-06 8.518930706569574295e-22 6.285117755581222471e-06
1.713375000000000057e+02 6.327340107051215294e-06 1.081262024908402395e-21 6.327340107051215294e-06
1.714499999999999886e+02 6.369806252627953596e-06 1.037191481756608612e-21 6.369806252627953596e-06
1.715625000000000000e+02 6.409511806598677010e-06 4.515837208793676660e-22 6.409511806598677010e-06
1.716750000000000114e+02 6.447518929841178307e-06 5.334332394105879355e-22 6.447518929841178307e-06
1.717874999999999943e+02 6.484232922414439980e-06 5.068562246656528280e-22 6.484232922414439980e-06
1.719000000000000057e+02 6.521065732639209935e-06 3.252567174829180375e-22 6.521065732639209935e-06
1.720124999999999886e+02 6.555008060245402321e-06 3.112126283740620759e-22 6.555008060245402321e-06
1.721250000000000000e+02 6.587105948136959278e-06 1.105066103033367415e-22 6.587105948136959278e-06
1.722375000000000114e+02 6.617785330209779907e-06 3.461055307746058175e-22 6.617785330209779907e-06
1.723499999999999943e+02 6.648384033543448449e-06 2.444970201872987621e-22 6.648384033543448449e-06
1.724625000000000057e+02 6.676058050563146884e-06 3.005584943705620585e-22 6.676058050563146884e-06
1.725749999999999886e+02 6.701780389132995028e-06 4.985636155866837423e-22 6.701780389132995028e-06
